round,max_value,better_idx,last_values
753,766,78,766
753,795,99,795
753,765,34,763
753,758,85,754
753,761,34,716
753,790,57,748
753,691,81,645
753,779,92,779
753,696,56,684
753,747,98,747
753,734,71,656
753,764,78,718
753,738,87,738
753,712,85,687
753,699,63,670
753,708,86,708
753,766,93,766
753,749,89,749
753,755,81,708
753,768,88,768
753,708,90,629
753,714,86,705
753,750,86,750
753,725,84,725
753,775,57,657
754,785,76,785
754,797,75,788
754,771,97,771
754,806,86,806
754,773,92,773
754,777,65,762
754,790,99,790
754,817,82,762
754,774,62,747
754,760,98,760
754,799,42,692
754,782,88,782
754,790,84,790
754,766,98,766
754,825,89,825
754,812,93,812
754,808,99,808
754,817,95,817
754,791,94,791
754,791,79,765
754,774,89,774
754,770,98,770
754,772,87,772
754,820,85,749
754,797,86,797
754,799,87,799
754,734,98,734
754,804,58,765
754,763,94,763
754,801,73,801
754,788,95,788
754,825,92,825
754,794,51,773
754,783,67,770
754,803,90,803
754,807,83,797
754,807,98,807
754,777,54,755
754,785,78,755
754,794,74,794
754,796,97,796
754,779,64,692
754,819,72,745
754,751,85,751
754,792,36,776
754,781,68,756
754,768,98,768
754,800,93,744
754,810,88,762
754,780,55,780
754,830,99,830
754,793,93,793
754,815,68,773
754,763,47,722
754,818,99,818
754,725,93,725
754,770,82,764
754,777,21,759
754,815,97,815
754,778,43,773
754,780,92,780
754,773,80,761
754,779,67,771
754,780,77,763
754,822,69,816
754,825,68,802
754,753,92,753
754,771,43,734
754,776,95,776
754,765,91,765
754,747,81,747
754,762,25,728
754,797,50,795
754,807,93,807
754,787,99,787
754,782,56,724
754,790,86,790
754,748,96,748
754,811,98,811
754,756,90,756
754,800,99,800
754,781,97,781
754,789,95,789
754,797,27,765
754,767,75,759
754,790,85,766
754,745,98,745
754,782,65,781
754,750,87,750
754,784,83,784
754,804,99,804
754,742,99,742
754,800,51,792
754,766,89,766
754,741,98,741
754,771,90,771
754,763,97,763
754,752,33,726
754,826,90,826
754,780,95,780
755,1030,92,980
755,1155,84,1155
755,964,84,964
755,1036,36,1035
755,1028,97,1028
755,1007,98,1007
755,984,84,941
755,1030,98,1030
755,1021,95,1021
755,964,92,963
755,1110,89,1110
755,1096,27,971
755,1053,98,1053
755,1076,97,1076
755,1011,97,1011
755,977,45,973
755,1017,92,1017
755,1014,82,886
755,1027,96,1027
755,1044,70,1027
755,1024,99,1024
755,1020,38,977
755,1042,95,1042
755,981,90,981
755,1034,91,1034
755,1073,94,1073
755,1039,99,1039
755,1034,50,971
755,1018,87,1018
755,1017,51,780
755,1034,83,1022
755,1026,31,924
755,1055,66,1055
755,989,81,989
755,1073,97,1073
755,1078,99,1078
755,1025,98,1025
755,1041,80,1041
755,1059,87,1059
755,1016,98,1016
755,1055,98,1055
755,847,39,752
755,1071,75,927
755,1071,81,1071
755,1080,88,1080
755,1007,21,959
755,1068,96,1068
755,1017,82,1017
755,952,97,952
755,959,74,934
755,1034,97,1034
755,989,98,989
755,1007,97,1007
755,1017,69,949
755,1046,58,971
755,1017,79,1017
755,1031,96,1031
755,1104,95,1104
755,1056,96,1056
755,982,37,972
755,975,95,975
755,1088,95,1088
755,989,62,822
755,1035,92,1035
755,972,98,972
755,1080,79,1005
755,1045,94,1045
755,1079,95,1079
755,1045,83,1026
755,1020,77,970
755,1132,96,1132
755,934,73,929
755,922,96,922
755,1047,86,978
755,1010,61,915
755,1025,82,994
755,1106,84,1106
755,1085,77,1023
755,1007,94,1007
755,969,93,969
755,1099,99,1099
755,1044,90,1044
755,1111,98,1111
755,988,92,988
755,1060,97,1060
755,1071,63,1044
755,1058,96,1058
755,1105,67,1105
755,1092,96,1092
755,1063,62,1051
755,1073,89,1073
755,918,39,843
755,1068,87,1068
755,1113,97,1113
755,1054,67,807
755,1036,51,1003
755,1082,95,1082
755,1035,93,1035
755,1058,65,1022
755,948,98,948
756,930,86,930
756,899,79,856
756,856,17,828
756,927,98,927
756,871,98,871
756,891,95,891
756,939,95,939
756,904,50,869
756,920,67,887
756,877,99,877
756,917,91,917
756,881,80,856
756,951,84,951
756,917,98,917
756,929,71,922
756,921,70,915
756,851,25,748
756,852,59,793
756,920,94,920
756,913,82,913
756,896,97,896
756,883,78,883
756,921,97,921
756,931,69,838
756,880,81,880
756,921,89,921
756,944,95,944
756,892,53,871
756,859,85,829
756,896,63,843
756,908,92,886
756,939,89,939
756,876,89,872
756,920,97,920
756,917,67,903
756,901,86,901
756,930,80,930
756,901,96,901
756,895,99,895
756,910,63,863
756,917,89,917
756,920,98,920
756,952,82,952
756,926,98,926
756,946,93,877
756,900,67,853
756,924,92,924
756,919,98,919
756,941,96,941
756,877,73,781
756,947,86,947
756,931,84,931
756,932,95,932
756,877,21,828
756,913,70,901
756,928,69,867
756,852,32,852
756,916,60,902
756,925,75,900
756,878,97,878
756,898,59,886
756,915,87,915
756,899,98,899
756,902,61,900
756,907,23,855
756,925,91,925
756,885,81,829
756,896,64,879
756,918,98,918
756,919,93,919
756,901,99,901
756,851,80,851
756,875,80,843
756,935,83,935
756,881,93,881
756,859,94,859
756,902,97,902
756,899,87,899
756,893,80,887
756,918,95,918
756,916,93,916
756,897,67,873
756,882,77,869
756,900,94,900
756,910,39,862
756,908,78,857
756,898,94,898
756,926,98,926
756,921,86,921
756,909,97,909
756,908,93,908
756,939,57,879
756,898,86,890
756,903,53,849
756,898,97,898
756,898,58,894
756,916,84,916
756,902,67,828
756,914,43,900
756,927,96,927
757,856,77,887
757,978,94,978
757,910,98,910
757,956,97,956
757,922,90,955
757,995,90,995
757,914,60,903
757,984,77,954
757,935,83,935
757,934,82,934
757,965,81,965
757,959,97,959
757,943,84,867
757,959,86,959
757,949,91,949
757,865,86,865
757,814,49,735
757,939,57,822
757,910,73,856
757,1021,33,972
757,975,66,902
757,935,65,909
757,969,71,1044
757,964,57,949
757,1010,72,831
757,1004,39,876
757,952,65,788
757,963,42,888
757,1025,98,1025
757,924,99,924
757,963,78,963
757,1029,79,972
757,971,85,922
757,916,40,907
757,856,78,827
757,942,93,942
757,998,96,998
757,983,70,847
757,935,86,869
757,962,96,962
757,973,23,889
757,938,74,918
757,960,82,934
757,987,51,891
757,843,99,843
757,972,95,972
757,890,89,890
757,963,94,963
757,928,53,878
757,922,96,922
757,949,62,949
757,997,87,997
757,819,16,876
757,883,73,864
757,1016,97,1016
757,994,76,966
757,921,39,886
757,862,90,862
757,972,98,972
757,918,99,918
757,1022,70,953
757,1012,99,1012
757,963,91,963
757,878,88,729
757,918,86,918
757,860,93,860
757,865,66,733
757,886,99,886
757,1012,73,1012
757,1028,87,1004
757,1026,87,795
757,979,89,979
757,957,99,957
757,913,69,913
757,1018,92,1018
757,920,99,920
757,907,84,907
757,941,93,941
757,917,98,917
757,975,95,975
757,987,87,987
757,953,96,953
757,1015,89,1015
757,1002,97,1002
757,976,56,900
757,968,85,949
757,855,99,855
757,892,95,892
757,986,91,986
757,984,98,984
757,919,36,876
757,948,59,808
757,941,95,941
757,976,80,940
757,939,48,907
757,922,55,821
757,921,99,921
757,915,56,903
757,971,46,675
757,993,91,993
758,844,73,745
758,769,97,769
758,659,36,627
758,709,59,695
758,775,85,775
758,811,96,811
758,822,97,822
758,778,98,778
758,803,69,787
758,783,77,725
758,809,95,809
758,793,97,793
758,789,96,789
758,821,79,821
758,819,93,819
758,758,89,758
758,756,93,756
758,771,83,771
758,823,93,823
758,793,96,793
758,770,94,770
758,808,97,808
758,741,98,741
758,808,99,808
758,732,91,732
758,853,80,853
758,771,64,737
758,804,68,804
758,853,77,817
758,776,28,729
758,785,85,785
758,802,36,653
758,727,97,727
758,798,86,789
758,812,96,812
758,820,99,820
758,808,90,808
758,827,87,827
758,803,72,743
758,689,85,689
758,787,99,787
758,751,89,751
758,772,30,748
758,800,99,800
758,814,61,782
758,807,99,807
758,822,56,781
758,792,48,726
758,786,74,716
758,733,66,722
758,746,54,719
758,764,94,764
758,780,98,780
758,730,84,710
758,811,91,811
758,748,45,730
758,846,88,846
758,747,77,727
758,792,47,792
758,783,63,700
758,806,94,806
758,828,27,807
758,833,80,791
758,767,88,767
758,807,99,807
758,779,95,779
758,784,73,757
758,784,95,784
758,803,14,733
758,802,71,796
758,748,91,748
758,748,55,734
758,788,78,765
758,717,52,633
758,775,93,775
758,780,94,780
758,788,73,694
758,790,83,790
758,811,79,802
758,822,94,822
758,819,99,819
758,785,99,785
758,756,97,756
758,776,51,689
758,735,86,718
758,789,93,789
758,809,83,785
758,756,74,756
758,761,95,761
758,839,47,706
758,826,61,767
758,831,96,831
758,757,50,754
758,741,95,741
758,741,99,741
758,776,52,721
758,769,95,705
758,762,85,762
758,816,20,792
758,802,98,802
759,852,0,808
759,852,0,863
759,852,0,966
759,852,0,851
759,852,0,832
759,887,81,887
759,852,0,835
759,852,0,816
759,852,0,846
759,852,0,935
759,852,0,852
759,852,0,846
759,852,0,926
759,852,0,896
759,852,0,895
759,852,0,913
759,853,85,853
759,852,0,873
759,852,0,952
759,852,0,800
759,852,0,827
759,852,0,917
759,852,0,829
759,852,0,874
759,852,0,803
759,852,0,779
759,852,0,869
759,852,0,883
759,852,0,797
759,852,0,832
759,852,0,872
759,852,0,826
759,852,0,890
759,852,0,865
759,852,0,849
759,852,0,835
759,852,0,887
759,852,0,912
759,852,0,965
759,852,0,926
759,852,0,910
759,852,0,925
759,852,0,945
759,887,61,924
759,852,0,921
759,852,0,962
759,852,0,823
759,852,0,899
759,852,0,863
759,852,0,917
759,852,0,882
759,852,0,847
759,852,0,864
759,852,0,908
759,852,0,821
759,852,0,844
759,852,0,756
759,852,0,805
759,852,0,977
759,852,0,811
759,852,0,883
759,852,0,841
759,852,0,744
759,852,0,1007
759,852,0,915
759,852,0,814
759,852,0,882
759,852,0,875
759,852,0,864
759,852,0,876
759,852,0,844
759,852,0,827
759,852,0,906
759,852,0,918
759,852,0,949
759,852,0,875
759,852,0,981
759,852,0,913
759,852,0,804
759,852,0,922
759,852,0,858
759,852,0,896
759,852,0,959
759,852,0,843
759,852,0,847
759,852,0,863
759,852,0,992
759,852,0,767
759,852,0,938
759,852,0,816
759,852,0,961
759,852,0,807
759,852,0,970
759,852,0,904
759,852,0,845
759,852,0,899
759,852,0,762
759,852,0,848
759,852,0,857
759,852,0,915
760,1041,65,960
760,968,95,968
760,990,97,990
760,988,71,957
760,971,99,971
760,1041,96,1041
760,1007,67,967
760,982,63,982
760,988,30,979
760,971,95,971
760,940,94,940
760,1013,78,1013
760,1048,80,1048
760,975,99,975
760,1063,99,1063
760,915,98,915
760,1013,97,1013
760,999,99,999
760,1055,92,1055
760,1025,81,1025
760,989,65,945
760,983,83,970
760,928,51,903
760,992,40,973
760,1075,93,1075
760,1013,93,1013
760,975,96,975
760,1065,95,1065
760,1023,97,1023
760,975,70,953
760,987,37,890
760,891,31,833
760,989,75,954
760,951,85,951
760,1023,89,997
760,923,41,884
760,1060,79,1060
760,1033,83,1033
760,1017,96,1017
760,982,82,935
760,1040,97,1040
760,1026,98,1026
760,959,43,927
760,927,93,927
760,1013,88,1013
760,908,45,788
760,1019,91,996
760,1047,56,1007
760,1054,93,1054
760,1068,59,994
760,953,95,953
760,1029,33,966
760,1013,90,1013
760,1013,99,1013
760,938,76,932
760,1065,98,1065
760,974,88,974
760,1038,95,1038
760,1024,73,997
760,1008,93,1008
760,1000,99,1000
760,973,75,973
760,991,56,971
760,1043,98,1043
760,1047,74,998
760,1010,89,1010
760,917,64,911
760,1029,63,939
760,1006,79,940
760,1049,69,1049
760,1038,94,1038
760,1002,80,1002
760,963,90,963
760,991,92,991
760,947,93,947
760,1002,98,1002
760,978,25,962
760,1030,87,1030
760,1038,84,1038
760,989,97,989
760,997,71,958
760,992,46,916
760,966,99,966
760,1036,60,1028
760,957,86,871
760,967,80,907
760,968,88,968
760,991,51,960
760,1024,90,1024
760,1023,89,1023
760,991,79,973
760,1025,81,1025
760,960,97,960
760,1055,82,1016
760,1027,98,1027
760,1039,97,1039
760,985,60,980
760,990,94,986
760,974,95,974
760,1040,97,1040
761,923,60,831
761,979,96,979
761,949,87,949
761,994,92,994
761,958,77,940
761,953,93,953
761,1023,75,947
761,954,88,881
761,1008,85,1008
761,929,82,780
761,959,93,959
761,976,81,976
761,994,84,962
761,940,94,940
761,955,21,921
761,915,39,905
761,974,62,886
761,960,99,960
761,979,78,968
761,905,85,905
761,969,75,902
761,950,70,916
761,973,96,973
761,929,25,905
761,1000,93,1000
761,1006,80,1006
761,1002,96,1002
761,939,98,939
761,883,89,829
761,971,95,971
761,953,57,925
761,993,95,993
761,919,63,866
761,1024,96,1024
761,981,99,981
761,950,79,950
761,984,72,944
761,999,61,969
761,972,67,920
761,870,89,854
761,962,86,962
761,892,97,892
761,907,68,860
761,870,96,870
761,992,43,977
761,919,99,919
761,1026,88,1026
761,940,99,940
761,952,46,903
761,918,70,828
761,965,99,965
761,956,90,918
761,920,92,920
761,930,80,930
761,976,28,920
761,996,77,968
761,965,98,965
761,992,60,960
761,969,61,962
761,942,98,942
761,1024,93,1024
761,995,80,995
761,952,92,952
761,919,34,869
761,927,74,912
761,1023,99,1023
761,981,81,880
761,967,99,967
761,972,99,972
761,985,98,985
761,934,99,934
761,972,89,972
761,960,86,953
761,979,99,979
761,904,83,904
761,948,77,921
761,889,84,886
761,964,98,964
761,1005,92,1005
761,1003,83,941
761,927,63,742
761,898,97,898
761,997,60,997
761,917,73,887
761,997,78,924
761,967,88,967
761,945,78,845
761,1029,94,1029
761,1023,96,1023
761,1012,99,1012
761,859,64,814
761,922,88,922
761,1003,82,1003
761,1005,93,1005
761,994,85,939
761,1004,86,1004
761,1012,72,1012
761,1030,66,998
761,1024,90,1024
761,957,96,957
762,573,72,524
762,574,96,574
762,542,92,542
762,592,95,592
762,553,38,482
762,586,99,586
762,544,63,485
762,552,60,543
762,585,84,585
762,570,41,547
762,578,79,578
762,569,75,563
762,588,64,570
762,536,86,536
762,500,97,500
762,549,89,549
762,529,53,519
762,529,86,519
762,551,95,551
762,555,94,555
762,581,87,548
762,542,99,542
762,552,64,551
762,514,70,487
762,578,99,578
762,555,98,555
762,529,76,483
762,541,94,541
762,556,42,543
762,560,81,560
762,562,73,522
762,588,94,588
762,561,64,561
762,563,66,483
762,581,98,581
762,528,77,492
762,569,78,569
762,576,73,530
762,569,57,562
762,549,86,549
762,557,92,557
762,581,92,581
762,601,60,491
762,573,72,500
762,533,33,499
762,532,89,489
762,566,96,566
762,582,64,555
762,529,70,529
762,530,92,530
762,592,52,543
762,514,89,514
762,587,80,587
762,568,67,510
762,574,71,488
762,564,79,524
762,551,41,511
762,528,74,524
762,585,73,571
762,578,34,555
762,548,90,548
762,578,84,578
762,574,96,574
762,550,84,550
762,572,92,572
762,564,58,523
762,567,89,567
762,582,84,582
762,557,89,557
762,572,94,572
762,592,96,592
762,564,82,564
762,582,29,556
762,567,64,563
762,592,9,502
762,570,89,570
762,573,91,573
762,565,24,503
762,496,44,492
762,597,82,597
762,567,74,567
762,560,91,560
762,585,85,585
762,569,95,569
762,582,82,533
762,565,99,565
762,553,95,553
762,575,95,575
762,507,87,507
762,567,98,567
762,578,74,512
762,577,62,556
762,519,97,519
762,571,77,566
762,586,84,519
762,499,69,423
762,510,74,510
762,561,38,429
762,519,21,516
762,568,61,509
763,868,88,868
763,886,99,886
763,877,95,877
763,863,98,863
763,932,97,932
763,845,77,844
763,983,98,983
763,945,86,945
763,958,98,958
763,886,87,886
763,899,80,899
763,805,96,805
763,985,97,985
763,931,99,931
763,920,99,920
763,857,63,746
763,971,72,971
763,916,73,915
763,943,88,943
763,969,67,825
763,891,89,891
763,884,99,884
763,886,72,836
763,927,87,927
763,941,99,941
763,898,66,898
763,908,89,908
763,954,96,954
763,955,95,955
763,821,97,821
763,912,90,912
763,944,97,944
763,879,82,879
763,927,92,859
763,875,97,875
763,962,89,962
763,895,53,873
763,946,53,918
763,854,97,854
763,970,90,970
763,921,71,876
763,881,96,881
763,968,46,929
763,932,99,932
763,953,88,953
763,834,59,824
763,920,95,920
763,895,84,895
763,915,91,915
763,891,58,831
763,911,81,815
763,881,97,881
763,884,99,884
763,913,59,899
763,951,85,951
763,893,95,893
763,862,87,862
763,929,99,929
763,913,97,913
763,887,53,807
763,920,84,920
763,932,47,840
763,885,98,885
763,930,89,918
763,903,95,903
763,924,77,897
763,941,96,941
763,924,87,924
763,940,82,886
763,936,99,936
763,925,98,925
763,852,99,852
763,920,48,906
763,866,99,866
763,924,76,924
763,951,60,950
763,973,90,973
763,891,97,891
763,960,86,960
763,881,75,875
763,880,77,854
763,937,76,937
763,871,93,871
763,923,58,870
763,895,71,813
763,1004,99,1004
763,945,96,945
763,824,76,824
763,890,86,890
763,904,68,876
763,927,89,927
763,916,86,916
763,963,97,963
763,955,88,955
763,939,95,939
763,946,99,946
763,927,99,927
763,931,84,931
763,899,62,892
763,905,47,824
764,734,96,734
764,742,79,711
764,717,52,652
764,744,58,711
764,642,91,642
764,673,95,673
764,748,59,737
764,668,84,668
764,710,83,710
764,675,98,675
764,721,93,721
764,685,37,645
764,714,51,647
764,769,84,769
764,683,80,674
764,734,98,734
764,730,89,710
764,701,65,638
764,631,40,602
764,720,99,720
764,743,67,722
764,671,66,636
764,676,50,661
764,708,97,708
764,663,98,663
764,737,99,737
764,742,95,742
764,761,89,761
764,730,97,730
764,714,99,714
764,698,92,698
764,762,74,724
764,769,85,769
764,746,95,746
764,658,92,625
764,696,64,664
764,689,93,689
764,758,70,743
764,738,71,698
764,761,71,754
764,758,54,757
764,704,64,678
764,736,73,694
764,737,88,737
764,766,91,766
764,745,93,713
764,730,99,730
764,666,98,666
764,758,95,758
764,697,71,609
764,703,34,592
764,683,82,683
764,683,42,657
764,694,87,694
764,694,27,672
764,716,69,651
764,725,41,714
764,653,87,653
764,722,71,720
764,685,28,595
764,720,89,667
764,698,73,641
764,732,91,732
764,728,63,727
764,692,96,692
764,697,94,697
764,713,97,713
764,723,47,695
764,670,40,658
764,721,86,714
764,734,99,734
764,758,75,758
764,718,71,623
764,697,76,680
764,737,93,737
764,750,85,750
764,742,95,742
764,754,89,754
764,738,99,738
764,750,70,714
764,729,95,729
764,738,82,738
764,679,42,643
764,707,71,637
764,727,78,664
764,709,88,677
764,706,54,681
764,708,71,696
764,703,91,703
764,718,39,655
764,653,91,621
764,701,22,659
764,689,9,652
764,686,73,666
764,722,96,722
764,704,90,704
764,722,55,702
764,713,95,713
764,708,92,708
764,714,71,546
765,1044,18,934
765,1071,98,1071
765,951,0,893
765,1022,66,882
765,951,0,954
765,954,75,954
765,976,73,957
765,983,85,979
765,970,76,897
765,952,99,952
765,951,0,879
765,1063,80,1063
765,1009,97,1009
765,955,32,776
765,1071,81,1066
765,979,64,929
765,1067,92,1067
765,990,51,929
765,951,0,895
765,951,0,943
765,951,0,859
765,951,0,951
765,951,0,850
765,1039,54,977
765,951,0,949
765,951,0,896
765,1070,84,921
765,951,0,885
765,1060,37,995
765,963,12,947
765,1008,91,1008
765,1043,77,1043
765,991,93,991
765,951,0,897
765,994,46,994
765,951,0,937
765,1014,75,949
765,994,84,972
765,951,0,914
765,991,86,880
765,951,0,866
765,952,96,952
765,983,46,933
765,953,76,814
765,1022,79,1018
765,958,49,914
765,951,0,853
765,997,92,997
765,1021,90,1004
765,951,0,836
765,1064,76,990
765,1028,75,997
765,1050,72,1050
765,951,0,790
765,951,0,884
765,951,0,873
765,951,0,840
765,951,0,911
765,951,0,979
765,1020,35,918
765,1015,52,933
765,951,0,933
765,1053,95,997
765,951,0,888
765,954,71,890
765,951,0,913
765,951,0,942
765,951,0,942
765,1000,51,781
765,988,98,988
765,951,0,966
765,951,0,947
765,951,0,974
765,973,81,964
765,951,0,942
765,951,0,926
765,990,81,980
765,951,0,993
765,1019,55,883
765,993,62,990
765,995,71,908
765,951,0,917
765,1065,82,971
765,1052,84,1052
765,1008,73,930
765,951,0,861
765,1024,57,846
765,951,0,826
765,962,56,928
765,1019,63,934
765,951,0,896
765,1033,46,853
765,1029,91,1029
765,974,92,974
765,951,0,806
765,1085,83,1085
765,990,95,990
765,1013,93,1013
765,962,52,885
765,980,88,1010
766,910,96,910
766,959,98,959
766,907,92,907
766,974,86,974
766,963,70,958
766,913,98,913
766,916,60,833
766,1023,96,1023
766,1010,85,970
766,918,99,918
766,922,99,922
766,1017,91,1017
766,880,96,880
766,1013,90,1013
766,1018,81,945
766,1030,94,1030
766,963,75,961
766,1001,90,1001
766,955,91,955
766,1038,86,979
766,934,31,869
766,979,64,949
766,1018,99,1018
766,971,63,947
766,989,83,925
766,924,99,924
766,936,72,865
766,916,97,916
766,1002,82,1002
766,952,85,935
766,975,94,975
766,968,79,915
766,993,99,993
766,973,98,973
766,973,94,973
766,937,65,902
766,1031,93,1031
766,974,85,974
766,1007,97,1007
766,880,68,856
766,979,95,979
766,935,38,914
766,1014,98,1014
766,985,88,941
766,974,88,901
766,924,63,666
766,928,79,901
766,992,66,855
766,905,35,878
766,972,40,959
766,975,58,954
766,949,74,929
766,1024,97,1024
766,869,46,848
766,942,76,859
766,957,96,957
766,902,92,902
766,1007,87,954
766,929,99,929
766,988,62,896
766,1016,99,1016
766,944,28,907
766,982,99,982
766,909,98,909
766,927,90,927
766,950,98,950
766,937,87,851
766,979,19,940
766,906,75,861
766,939,60,904
766,1003,90,1003
766,863,86,844
766,938,82,938
766,881,25,840
766,1028,91,1028
766,980,39,963
766,892,26,862
766,962,73,931
766,947,99,947
766,905,85,905
766,992,91,992
766,1038,96,1038
766,990,39,966
766,921,99,921
766,997,97,997
766,981,59,852
766,995,47,935
766,1032,93,1032
766,1062,98,1062
766,990,39,930
766,971,99,971
766,968,61,968
766,952,88,951
766,908,50,846
766,1002,97,1002
766,1020,63,952
766,951,91,951
766,1006,78,971
766,948,99,948
766,969,78,945
767,1081,32,1049
767,1115,68,1031
767,1143,60,1066
767,1079,86,1066
767,1131,26,940
767,1033,0,1005
767,1106,26,1103
767,1118,91,1118
767,1084,76,1060
767,1186,86,1153
767,1058,38,964
767,1181,83,1143
767,1186,90,1186
767,1126,73,1115
767,1051,89,1012
767,1117,74,1033
767,1033,0,1017
767,1033,0,1047
767,1191,61,1145
767,1160,94,1160
767,1138,88,1138
767,1151,96,1151
767,1095,99,1095
767,1194,86,1194
767,1058,98,1058
767,1115,65,1018
767,1094,52,1031
767,1122,97,1122
767,1130,98,1130
767,1041,31,986
767,1136,99,1136
767,1160,84,1101
767,1136,73,1205
767,1159,88,1159
767,1184,87,1117
767,1133,94,1133
767,1168,98,1168
767,1064,97,1064
767,1182,95,1182
767,1125,88,1125
767,1099,96,1099
767,1114,83,1091
767,1073,70,1037
767,1095,99,1095
767,1201,75,1201
767,1162,99,1162
767,1173,93,1173
767,1086,48,1047
767,1033,0,1033
767,1125,97,1125
767,1174,61,1073
767,1185,75,1157
767,1074,86,1074
767,1102,67,1099
767,1157,97,1157
767,1156,75,1107
767,1186,74,1186
767,1107,53,1056
767,1132,88,1132
767,1130,93,1130
767,1120,90,1104
767,1045,20,1034
767,1174,99,1174
767,1167,72,1134
767,1172,57,1171
767,1132,78,1081
767,1069,95,1069
767,1154,74,1154
767,1130,62,1039
767,1171,88,1139
767,1130,96,1130
767,1086,92,1086
767,1163,92,1163
767,1121,94,1053
767,1102,98,1102
767,1146,81,1151
767,1166,62,1063
767,1118,76,1118
767,1141,67,1083
767,1097,94,1097
767,1135,87,1135
767,1206,84,1206
767,1187,63,1187
767,1099,19,1072
767,1169,98,1169
767,1133,99,1133
767,1103,61,1092
767,1107,94,1107
767,1046,99,1046
767,1107,94,1107
767,1142,63,1072
767,1181,93,1181
767,1117,49,1028
767,1159,60,1125
767,1033,0,999
767,1082,89,1082
767,1136,76,1086
767,1157,96,1157
767,1183,74,1139
767,1174,83,1174
768,1207,94,1207
768,1025,39,1006
768,1057,38,930
768,1161,90,1157
768,1200,74,1146
768,1176,99,1176
768,1162,68,1130
768,1181,89,1181
768,1071,40,947
768,1095,98,1095
768,1113,60,1017
768,986,75,1070
768,966,29,920
768,1101,95,1101
768,1096,22,1050
768,961,99,961
768,1156,54,1125
768,1155,99,1155
768,1191,80,1191
768,1070,44,1050
768,1072,64,1035
768,1095,60,974
768,981,98,981
768,1061,96,1061
768,963,29,962
768,1066,20,870
768,1151,87,1151
768,1167,51,1055
768,1145,66,1135
768,1199,79,1199
768,1118,99,1118
768,1092,73,1078
768,1130,44,1058
768,1000,41,983
768,1106,94,1106
768,1022,76,1022
768,1044,34,875
768,1189,95,1189
768,1179,96,1179
768,1103,79,1093
768,1144,34,1043
768,1074,62,980
768,1174,93,1174
768,1092,31,1062
768,1166,69,1166
768,1186,98,1186
768,1119,59,813
768,1150,92,1150
768,1074,98,1074
768,1092,90,1092
768,1101,50,1115
768,1164,86,1164
768,1204,74,1204
768,1147,94,1147
768,1090,77,1025
768,1115,93,1115
768,1127,56,1097
768,1016,44,1009
768,1190,96,1190
768,1067,35,1061
768,1099,98,1099
768,985,97,985
768,1124,97,1124
768,1056,74,1017
768,1120,90,1120
768,1012,92,1012
768,1051,81,1043
768,999,28,895
768,1171,98,1171
768,1114,92,1114
768,1223,89,1223
768,1132,95,1132
768,1127,92,1127
768,1101,98,1101
768,1064,75,892
768,1089,99,1089
768,1199,81,1199
768,1107,96,1107
768,1204,87,1188
768,1120,87,1083
768,1093,79,1092
768,1129,99,1129
768,1206,91,1206
768,1091,68,1037
768,1125,83,1110
768,1088,99,1088
768,1186,55,1075
768,1189,98,1189
768,1151,74,1138
768,1176,89,1176
768,1134,83,1134
768,1131,92,1131
768,1150,98,1150
768,1117,99,1117
768,1031,93,1031
768,1196,99,1196
768,1124,66,1009
768,1106,99,1106
768,1102,37,929
768,1067,98,1067
769,900,0,868
769,900,0,871
769,900,0,808
769,900,0,798
769,900,0,866
769,900,0,906
769,900,0,893
769,900,0,884
769,900,0,864
769,900,0,775
769,900,0,855
769,900,0,929
769,900,0,779
769,900,0,738
769,900,0,811
769,900,0,884
769,900,0,849
769,900,0,819
769,900,0,822
769,900,0,845
769,900,0,755
769,900,0,803
769,900,0,885
769,900,0,844
769,900,0,848
769,900,0,836
769,900,0,873
769,900,0,814
769,900,0,860
769,900,0,858
769,900,0,811
769,900,0,814
769,900,0,798
769,900,0,730
769,900,0,812
769,900,0,786
769,900,0,819
769,900,0,839
769,900,0,798
769,900,0,817
769,900,0,754
769,900,0,834
769,900,0,801
769,900,0,799
769,900,0,868
769,900,0,872
769,900,0,776
769,900,0,889
769,900,0,793
769,900,0,728
769,900,0,935
769,900,0,884
769,900,0,762
769,900,0,774
769,900,0,786
769,900,0,921
769,900,0,839
769,900,0,785
769,900,0,776
769,900,0,897
769,900,0,880
769,900,0,891
769,900,0,839
769,900,0,731
769,900,0,835
769,900,0,812
769,900,0,749
769,900,0,878
769,900,0,768
769,900,0,833
769,900,0,806
769,900,0,883
769,900,0,905
769,900,0,754
769,900,0,888
769,900,0,805
769,900,0,859
769,900,0,869
769,900,0,759
769,900,0,803
769,900,0,835
769,900,0,871
769,900,0,869
769,900,0,759
769,900,0,783
769,900,0,849
769,900,0,801
769,900,0,857
769,900,0,851
769,900,0,868
769,900,0,806
769,900,0,875
769,900,0,762
769,900,0,879
769,900,0,850
769,900,0,777
769,900,0,748
769,900,0,857
769,900,0,820
769,900,0,784
770,672,96,672
770,675,98,675
770,664,76,606
770,673,98,673
770,644,71,635
770,719,95,677
770,661,83,661
770,669,38,579
770,656,92,656
770,713,67,677
770,611,95,611
770,701,83,639
770,702,92,664
770,682,91,682
770,667,31,606
770,731,88,731
770,685,41,641
770,668,57,647
770,704,65,676
770,749,97,749
770,636,18,598
770,705,52,651
770,670,75,614
770,718,79,718
770,715,84,686
770,680,32,588
770,654,93,654
770,735,98,735
